Iteration	Posterior	Likelihood	Prior	SpeciationComplRate	stateSpecificRates[1]	stateSpecificRates[2]
269700	-325.4547	-243.8034	-81.65132	0.1536569	0.0768285	0.0768285
269800	-275.2362	-206.308	-68.92825	0.0625087	0.0312543	0.0312543
269900	-281.8074	-216.4806	-65.32684	0.1648001	0.0681863	0.0966137
270000	-278.6151	-206.9368	-71.67832	0.09967099	0.0498355	0.0498355
270100	-286.633	-211.1568	-75.47619	0.3015138	0.150757	0.150757
270200	-280.8123	-208.5792	-72.23311	0.1623171	0.0811585	0.0811585
270300	-278.1074	-207.3166	-70.79075	0.1224217	0.0612109	0.0612109
270400	-283.1954	-208.2109	-74.98449	0.1238145	0.049915	0.0738995
270500	-273.3622	-207.1289	-66.2333	0.1064578	0.0428383	0.0636195
270600	-276.1495	-208.8171	-67.33243	0.2186873	0.0358169	0.18287
270700	-276.3886	-205.9013	-70.48726	0.07159535	0.00862618	0.0629692
270800	-278.1902	-207.4671	-70.72303	0.0987911	0.0493956	0.0493956
270900	-276.9032	-206.8453	-70.05788	0.08278874	0.0322453	0.0505434
271000	-278.8511	-206.3489	-72.50225	0.06830648	0.0341532	0.0341532
271100	-274.8125	-206.1022	-68.71033	0.04893497	0.0448607	0.00407432
271200	-279.4216	-208.2981	-71.1235	0.1557158	0.108826	0.0468895
271300	-281.6938	-207.0385	-74.65524	0.08119583	0.0612277	0.0199681
271400	-287.1597	-209.7654	-77.39429	0.1956144	0.172789	0.0228257
271500	-275.69	-205.6265	-70.06347	0.04148847	0.0385083	0.00298016
271600	-281.5271	-208.5389	-72.98821	0.0987312	0.0738398	0.0248914
271700	-285.6394	-207.962	-77.6774	0.1173608	0.0586804	0.0586804
271800	-284.8397	-210.1568	-74.68292	0.1625178	0.0653799	0.0971379
271900	-295.3096	-220.274	-75.03558	0.07331629	0.0458002	0.0275161
272000	-276.1736	-206.917	-69.25667	0.08207815	0.0410391	0.0410391
272100	-286.4921	-210.3712	-76.12088	0.2566148	0.128307	0.128307
272200	-277.3991	-207.6023	-69.79672	0.1322169	0.0661085	0.0661085
272300	-272.4011	-207.3376	-65.06355	0.1182567	0.0591283	0.0591283
272400	-276.8927	-208.0604	-68.83228	0.1324279	0.000976501	0.131451
272500	-277.8356	-206.7328	-71.1028	0.02926329	0.00949401	0.0197693
272600	-281.7381	-208.9322	-72.80592	0.1982628	0.0825088	0.115754
272700	-278.1619	-206.2661	-71.89574	0.03879749	0.00125602	0.0375415
272800	-273.3304	-206.396	-66.93435	0.05319363	0.037533	0.0156607
272900	-290.3381	-211.2763	-79.06183	0.1096218	0.0570329	0.052589
273000	-280.5235	-207.5047	-73.01883	0.1156981	0.057849	0.057849
273100	-277.3755	-209.7776	-67.59794	0.2538413	0.0233843	0.230457
273200	-275.1641	-207.0769	-68.08727	0.1199235	0.0599617	0.0599617
273300	-275.5706	-208.5494	-67.02115	0.1892671	0.0880774	0.10119
273400	-281.1947	-206.6896	-74.5051	0.04246237	0.0212312	0.0212312
273500	-278.4386	-208.2035	-70.23508	0.1623412	0.0547775	0.107564
273600	-275.4896	-208.7566	-66.73291	0.1884554	0.00384437	0.184611
273700	-292.3077	-216.2212	-76.0865	0.1290197	0.0645099	0.0645099
273800	-279.6419	-209.7471	-69.89489	0.142733	0.121473	0.0212595
273900	-291.7694	-211.1421	-80.62725	0.2693981	0.134699	0.134699
274000	-285.413	-206.9455	-78.46753	0.09012957	0.07604	0.0140896
274100	-275.071	-206.9035	-68.16747	0.1173672	0.0452121	0.0721551
274200	-279.1364	-206.1603	-72.97607	0.04481638	0.0224082	0.0224082
274300	-273.8766	-206.6073	-67.26927	0.04022472	0.012796	0.0274288
274400	-286.1386	-214.8924	-71.24621	0.1194595	0.0254934	0.0939661
274500	-275.5086	-208.3821	-67.12648	0.1088043	0.00311235	0.105692
274600	-294.6541	-216.7324	-77.92177	0.2194645	0.0444664	0.174998
274700	-272.1238	-206.8296	-65.29423	0.09061908	0.0453095	0.0453095
274800	-275.0455	-206.1111	-68.93446	0.0544485	0.0517497	0.00269879
274900	-271.0075	-205.4499	-65.55756	0.02706444	0.0135322	0.0135322
275000	-282.0617	-207.9515	-74.11025	0.1288231	0.0834943	0.0453287
275100	-281.8872	-208.863	-73.02415	0.06258807	0.0478838	0.0147043
275200	-280.3881	-206.7982	-73.58982	0.09866437	0.0255439	0.0731205
275300	-280.4283	-210.1564	-70.2719	0.2677219	0.00821242	0.259509
275400	-281.0743	-207.5309	-73.54335	0.1545376	0.0772688	0.0772688
275500	-277.1747	-210.8829	-66.29174	0.1835476	0.0315921	0.151956
275600	-280.4017	-210.6731	-69.72865	0.1798966	0.0868987	0.0929979
275700	-273.0789	-205.9123	-67.16662	0.04249837	0.0212492	0.0212492
275800	-282.9935	-208.8453	-74.14818	0.1514324	0.0757162	0.0757162
275900	-273.3461	-205.7021	-67.64406	0.03600876	0.0180044	0.0180044
276000	-270.4486	-206.3564	-64.09217	0.0739671	0.0383009	0.0356662
276100	-276.333	-206.7603	-69.5727	0.05811669	0.0290583	0.0290583
276200	-278.1797	-207.3428	-70.83692	0.1298151	0.0780933	0.0517218
276300	-289.6513	-209.1528	-80.49844	0.1896296	0.0318235	0.157806
276400	-288.4391	-207.316	-81.12314	0.1439859	0.0719929	0.0719929
276500	-276.1395	-207.2249	-68.91455	0.1245407	0.0273211	0.0972195
276600	-289.0288	-209.971	-79.05779	0.06668873	0.0333444	0.0333444
276700	-274.8124	-206.5238	-68.28855	0.08196523	0.0672194	0.0147458
276800	-272.1986	-206.5309	-65.66762	0.1095399	0.00852325	0.101017
276900	-276.079	-207.1127	-68.96633	0.1093937	0.0546968	0.0546968
277000	-284.0983	-205.9793	-78.11901	0.07326506	0.0366325	0.0366325
277100	-276.2387	-207.1279	-69.11089	0.09759963	0.0770138	0.0205858
277200	-276.4472	-205.3689	-71.07828	0.04147927	0.0207396	0.0207396
277300	-278.807	-208.4368	-70.37022	0.1912182	0.0708515	0.120367
277400	-286.8874	-209.7181	-77.1693	0.2512923	0.125646	0.125646
277500	-288.8662	-207.5284	-81.3378	0.1571843	0.0154135	0.141771
277600	-288.3844	-216.189	-72.19542	0.1355815	0.0677908	0.0677908
277700	-286.1346	-208.5443	-77.59032	0.1871896	0.132772	0.0544171
277800	-283.9795	-215.2275	-68.752	0.2202968	0.0147629	0.205534
277900	-282.9686	-205.2564	-77.71215	0.03141688	0.0290502	0.00236672
278000	-286.8044	-214.8973	-71.90707	0.2232962	0.111648	0.111648
278100	-273.2477	-207.579	-65.66864	0.1316193	0.0389064	0.0927129
278200	-282.6697	-206.0354	-76.63431	0.05454918	0.0214904	0.0330588
278300	-282.6084	-207.8086	-74.79984	0.1367723	0.0683862	0.0683862
278400	-276.0189	-207.5345	-68.48441	0.05109457	0.0255473	0.0255473
278500	-282.6296	-208.4208	-74.20882	0.1213274	0.0606637	0.0606637
278600	-279.6083	-207.5245	-72.08383	0.1567906	0.0783953	0.0783953
278700	-287.9271	-207.6679	-80.25919	0.1437714	0.0932751	0.0504963
278800	-282.3441	-208.9958	-73.34835	0.1380779	0.069039	0.069039
278900	-276.1069	-207.3398	-68.76709	0.06330965	0.0316548	0.0316548
279000	-280.5516	-206.9792	-73.57244	0.1014946	0.0962916	0.00520302
279100	-278.8358	-208.396	-70.43979	0.1510273	0.0755136	0.0755136
279200	-285.1887	-207.351	-77.83775	0.117369	0.0586845	0.0586845
279300	-283.7213	-206.2416	-77.47972	0.08436864	0.0239699	0.0603988
279400	-273.9494	-205.7843	-68.16512	0.05606507	0.0280325	0.0280325
279500	-289.6307	-207.5841	-82.04662	0.1244095	0.033232	0.0911775
279600	-277.8938	-212.8405	-65.05329	0.1317514	0.0658757	0.0658757
279700	-283.1867	-214.4092	-68.77749	0.08999366	0.0449968	0.0449968
279800	-283.7259	-206.0597	-77.66615	0.04787186	0.0335541	0.0143178
279900	-280.5066	-207.5801	-72.92649	0.1164253	0.0582127	0.0582127
280000	-276.9873	-206.559	-70.42833	0.03295785	0.0110731	0.0218847
280100	-279.5366	-205.7764	-73.76021	0.05386169	0.0512399	0.00262184
280200	-276.381	-213.3257	-63.05537	0.03973509	0.0198675	0.0198675
280300	-281.8772	-206.0577	-75.81945	0.05838989	0.0291949	0.0291949
280400	-278.0157	-207.531	-70.4847	0.02420943	0.00617488	0.0180346
280500	-276.0831	-209.0115	-67.07162	0.1432708	0.0637922	0.0794786
280600	-276.0052	-208.066	-67.93915	0.09752578	0.0487629	0.0487629
280700	-278.8983	-206.9378	-71.96054	0.07916058	0.0579136	0.021247
280800	-280.8414	-206.0519	-74.78952	0.0316364	0.00279513	0.0288413
280900	-274.7691	-209.5865	-65.18253	0.2200285	0.110014	0.110014
281000	-276.4051	-206.4014	-70.00369	0.02986219	0.0149733	0.0148888
281100	-282.6518	-206.8487	-75.80316	0.06595092	0.0105209	0.05543
281200	-272.6254	-206.6923	-65.93314	0.0823677	0.0015224	0.0808453
281300	-288.8074	-210.9628	-77.84458	0.1539075	0.0769538	0.0769538
281400	-290.7672	-225.1041	-65.66314	0.1341104	0.130278	0.00383267
281500	-285.4176	-216.3705	-69.04709	0.1867351	0.0933675	0.0933675
281600	-273.99	-208.1848	-65.80518	0.09006468	0.0450323	0.0450323
281700	-278.4868	-207.1299	-71.35696	0.06630884	0.0434369	0.0228719
281800	-275.8845	-210.4046	-65.47988	0.05700977	0.0451095	0.0119003
281900	-276.6875	-209.3542	-67.33324	0.2066547	0.0462797	0.160375
282000	-272.337	-207.3001	-65.03689	0.1092417	0.0745197	0.034722
282100	-280.9248	-208.1258	-72.79891	0.1320913	0.0546389	0.0774524
282200	-276.4613	-206.9858	-69.47544	0.06600046	0.0330002	0.0330002
282300	-283.7494	-209.6824	-74.06695	0.1940281	0.14501	0.0490183
282400	-284.4737	-211.9637	-72.50993	0.1210619	0.0515967	0.0694652
282500	-275.7411	-205.9537	-69.78735	0.07713601	0.00351126	0.0736248
282600	-280.5441	-211.2477	-69.29634	0.1070118	0.0535059	0.0535059
282700	-284.1474	-205.8591	-78.28825	0.05449977	0.0367968	0.0177029
282800	-283.1501	-207.4602	-75.6899	0.1273661	0.0760853	0.0512808
282900	-281.6104	-206.5565	-75.05395	0.04975997	0.0230742	0.0266857
283000	-277.812	-206.0367	-71.77532	0.06984933	0.0349247	0.0349247
283100	-284.3313	-206.3631	-77.96815	0.03055302	0.00590882	0.0246442
283200	-270.9509	-207.2886	-63.66227	0.1362673	0.0681336	0.0681336
283300	-277.4734	-208.4806	-68.99287	0.1965283	0.0982641	0.0982641
283400	-289.6471	-206.2844	-83.36278	0.04744383	0.0237219	0.0237219
283500	-272.2045	-207.9236	-64.28086	0.1243384	0.0621692	0.0621692
283600	-280.4289	-208.4771	-71.95181	0.2014245	0.100712	0.100712
283700	-290.3331	-218.495	-71.83804	0.1536125	0.0899021	0.0637105
283800	-282.4154	-213.8093	-68.60609	0.07308529	0.0365426	0.0365426
283900	-284.9348	-213.6995	-71.23532	0.03187324	0.0186797	0.0131935
284000	-269.245	-207.6944	-61.5506	0.127575	0.00506857	0.122506
284100	-275.4963	-207.5942	-67.90202	0.1216576	0.100055	0.0216021
284200	-272.5709	-208.0452	-64.5257	0.1348425	0.0457636	0.0890789
284300	-279.8839	-207.3048	-72.57903	0.1031218	0.064054	0.0390679
284400	-281.5699	-205.3523	-76.21762	0.02723731	0.0136187	0.0136187
284500	-283.5892	-215.5241	-68.06508	0.124397	0.0931829	0.0312141
284600	-293.6283	-220.7527	-72.87563	0.0562745	0.0281373	0.0281373
284700	-277.5884	-207.0112	-70.57715	0.08674213	0.0596011	0.027141
284800	-283.6212	-208.2144	-75.40681	0.1660805	0.141716	0.0243646
284900	-292.235	-214.5891	-77.64584	0.1001533	0.053406	0.0467473
285000	-270.3353	-207.0111	-63.32424	0.08675909	0.0581994	0.0285597
285100	-277.0649	-210.0124	-67.05244	0.1650908	0.0825454	0.0825454
285200	-279.0521	-206.4981	-72.55407	0.08155345	0.0383551	0.0431983
285300	-274.8988	-206.0232	-68.87562	0.06334194	0.0494063	0.0139356
285400	-268.651	-207.1376	-61.51337	0.1221505	0.0700362	0.0521144
285500	-285.3955	-208.771	-76.62459	0.1980718	0.138404	0.0596682
285600	-291.573	-210.9726	-80.60034	0.2685663	0.0668639	0.201702
285700	-279.4102	-208.484	-70.92618	0.1854197	0.0643939	0.121026
285800	-285.6123	-213.2482	-72.36408	0.2297839	0.0891203	0.140664
285900	-278.5379	-208.8505	-69.68745	0.2023312	0.0455388	0.156792
286000	-282.4663	-206.6531	-75.81325	0.1118504	0.0131568	0.0986936
286100	-279.3558	-208.127	-71.22885	0.05232099	0.0261605	0.0261605
286200	-287.8662	-208.3979	-79.46829	0.1442329	0.0721165	0.0721165
286300	-286.3656	-206.7526	-79.61302	0.1058224	0.0488143	0.0570081
286400	-284.8738	-208.8563	-76.01749	0.1762546	0.155427	0.0208278
286500	-278.3057	-209.6674	-68.63822	0.1595979	0.0376973	0.121901
286600	-281.0281	-209.3274	-71.70074	0.140362	0.0223885	0.117973
286700	-281.1543	-211.0328	-70.12148	0.1723521	0.0513301	0.121022
286800	-281.6632	-208.1849	-73.47835	0.1658198	0.0287965	0.137023
286900	-287.6225	-215.3806	-72.24186	0.1498851	0.0749425	0.0749425
287000	-283.5356	-210.2629	-73.27273	0.184766	0.118665	0.0661012
287100	-280.0445	-205.7256	-74.31887	0.0587736	0.0293868	0.0293868
287200	-276.6317	-207.6653	-68.96638	0.130474	0.065237	0.065237
287300	-279.8777	-206.603	-73.27471	0.05655449	0.0282772	0.0282772
287400	-295.0233	-222.418	-72.60534	0.1879513	0.0939757	0.0939757
287500	-277.3691	-207.7405	-69.62865	0.1068783	0.0187069	0.0881715
287600	-289.4232	-210.549	-78.87421	0.2545628	0.127281	0.127281
287700	-281.0679	-212.1689	-68.89908	0.1503511	0.0751755	0.0751755
287800	-272.8828	-207.558	-65.32477	0.0943029	0.00358969	0.0907132
287900	-282.1673	-212.461	-69.70628	0.1130001	0.0565	0.0565
288000	-290.338	-207.396	-82.94202	0.1146669	0.110787	0.00387945
288100	-274.8375	-206.9425	-67.89504	0.117477	0.0310825	0.0863945
288200	-287.114	-208.2267	-78.88732	0.1487514	0.110815	0.0379367
288300	-285.5238	-206.8851	-78.63867	0.1354759	0.00440664	0.131069
288400	-276.6154	-207.16	-69.4554	0.1078679	0.0264451	0.0814228
288500	-289.7964	-211.6971	-78.09933	0.3056583	0.152829	0.152829
288600	-301.248	-217.8734	-83.37459	0.1546494	0.151867	0.00278212
288700	-269.3602	-207.052	-62.30825	0.1053843	0.0209186	0.0844656
288800	-280.6232	-210.4193	-70.20394	0.2676702	0.0794017	0.188268
288900	-280.0602	-207.8742	-72.18601	0.1527322	0.0972055	0.0555268
289000	-276.9682	-207.8932	-69.075	0.07572636	0.0644282	0.0112981
289100	-279.288	-208.2702	-71.01772	0.1013101	0.050655	0.050655
289200	-291.6626	-212.6639	-78.99876	0.1887905	0.0943952	0.0943952
289300	-283.1408	-207.5015	-75.63924	0.1089046	0.0544523	0.0544523
289400	-286.1224	-207.1124	-79.01007	0.1193088	0.0871072	0.0322016
289500	-282.9617	-211.809	-71.15271	0.2840165	0.16341	0.120606
289600	-275.7577	-207.0632	-68.69448	0.1309314	0.0654657	0.0654657
289700	-277.0991	-206.939	-70.16017	0.0886786	0.0443393	0.0443393
289800	-279.8425	-206.2957	-73.5468	0.08080603	0.0322187	0.0485873
289900	-291.7859	-215.2186	-76.56726	0.1469073	0.000457515	0.14645
290000	-296.1226	-210.9947	-85.12785	0.07812298	0.0390615	0.0390615
290100	-285.4412	-207.6083	-77.83289	0.05548569	0.00951416	0.0459715
290200	-279.1841	-207.0363	-72.14779	0.1074015	0.0537007	0.0537007
290300	-285.817	-209.4367	-76.38023	0.1789113	0.0894557	0.0894557
290400	-280.8426	-207.0371	-73.80543	0.07367093	0.00247294	0.071198
290500	-272.2621	-207.5903	-64.67174	0.1166432	0.0196243	0.0970189
290600	-283.0153	-207.1321	-75.88315	0.1271796	0.0398556	0.087324
290700	-275.8315	-206.5883	-69.24322	0.09335135	0.00794838	0.085403
290800	-283.3991	-208.8388	-74.56038	0.04081767	0.0153624	0.0254553
290900	-276.3134	-207.3349	-68.97843	0.08435962	0.0421798	0.0421798
291000	-281.438	-205.1304	-76.30766	0.02465197	0.012326	0.012326
291100	-289.8626	-214.2312	-75.63147	0.04307706	0.0215385	0.0215385
291200	-275.7589	-207.0523	-68.70666	0.1262885	0.0845359	0.0417526
291300	-295.6577	-217.5301	-78.1276	0.2441159	0.122058	0.122058
291400	-282.1576	-208.595	-73.56255	0.1795405	0.0897702	0.0897702
291500	-283.4578	-209.8629	-73.59489	0.07761265	0.0388063	0.0388063
291600	-274.8717	-207.3641	-67.5076	0.09648601	0.048243	0.048243
291700	-284.5406	-206.9181	-77.62249	0.09868174	0.0224169	0.0762649
291800	-278.2249	-208.2794	-69.94552	0.190019	0.0637124	0.126307
291900	-280.3944	-206.6077	-73.78668	0.08123863	0.0244091	0.0568296
292000	-283.3923	-209.5039	-73.88842	0.1932939	0.193285	9.32926e-06
292100	-280.7249	-206.605	-74.11991	0.09547311	0.0477366	0.0477366
292200	-275.0205	-208.0521	-66.96841	0.1792202	0.00641788	0.172802
292300	-284.6776	-207.1729	-77.50467	0.08706877	0.0828406	0.00422816
292400	-278.2285	-207.6205	-70.60794	0.06178362	0.0308918	0.0308918
292500	-276.5524	-205.3558	-71.1966	0.04047669	0.01253	0.0279467
292600	-275.7011	-207.354	-68.34713	0.0956808	0.0484148	0.047266
292700	-284.146	-207.4949	-76.65107	0.1296843	0.0648422	0.0648422
292800	-280.7607	-213.3813	-67.37941	0.2094803	0.10474	0.10474
292900	-277.9623	-206.901	-71.06126	0.06651298	0.0489446	0.0175684
293000	-277.4693	-207.1474	-70.32189	0.1029997	0.0186081	0.0843916
293100	-282.5918	-210.1448	-72.44693	0.1392396	0.0546826	0.0845571
293200	-279.2136	-207.3239	-71.88972	0.128578	0.064289	0.064289
293300	-289.1589	-215.0779	-74.08097	0.07704242	0.00585148	0.0711909
293400	-273.2903	-206.8475	-66.44289	0.08131197	0.040656	0.040656
293500	-289.8637	-211.052	-78.81174	0.1155437	0.0390603	0.0764833
293600	-285.8517	-208.3914	-77.46035	0.1045625	0.0522812	0.0522812
293700	-283.9327	-209.1236	-74.80911	0.1416196	0.0975378	0.0440818
293800	-275.6647	-207.0672	-68.59747	0.08224522	0.0411226	0.0411226
293900	-282.5042	-208.0624	-74.44182	0.1398856	0.0573677	0.0825179
294000	-287.7907	-207.2468	-80.54396	0.1082544	0.0806789	0.0275755
294100	-278.1543	-206.7534	-71.4009	0.1077588	0.0440773	0.0636815
294200	-277.808	-206.5746	-71.23338	0.1026584	0.0513292	0.0513292
294300	-271.2664	-206.859	-64.4074	0.06198177	0.0302767	0.031705
294400	-277.4056	-208.2911	-69.11455	0.1601947	0.0800973	0.0800973
294500	-279.7757	-206.9956	-72.78011	0.09431068	0.0471553	0.0471553
294600	-280.4687	-207.4229	-73.04578	0.07741792	0.038709	0.038709
294700	-276.1571	-208.2617	-67.8954	0.1412401	0.0663544	0.0748856
294800	-285.2265	-212.2999	-72.92656	0.1034257	0.0517129	0.0517129
294900	-284.652	-207.9295	-76.72245	0.1381755	0.0498517	0.0883239
295000	-294.061	-214.325	-79.73598	0.09615061	0.0480753	0.0480753
295100	-281.7593	-213.781	-67.97826	0.1615229	0.00562313	0.1559
295200	-289.4664	-215.8711	-73.59533	0.1244932	0.0622466	0.0622466
295300	-273.7624	-205.4798	-68.28267	0.04736075	0.0236804	0.0236804
295400	-280.4418	-206.8269	-73.61493	0.07433691	0.052685	0.021652
295500	-271.7351	-206.0507	-65.68437	0.03638089	0.0181904	0.0181904
295600	-283.6073	-206.7548	-76.85248	0.08065754	0.0403288	0.0403288
295700	-277.2029	-207.6441	-69.55879	0.07625997	0.0374632	0.0387968
295800	-289.4572	-209.3676	-80.08965	0.1017594	0.0508797	0.0508797
295900	-271.0684	-206.939	-64.12934	0.04896052	0.0143922	0.0345683
296000	-284.6366	-209.278	-75.35864	0.1697438	0.055608	0.114136
296100	-275.2292	-212.3994	-62.82977	0.08702808	0.043514	0.043514
296200	-273.4578	-207.0751	-66.38265	0.07046987	0.0276509	0.042819
296300	-283.5648	-206.55	-77.0148	0.06929182	0.0346459	0.0346459
296400	-273.8768	-208.1441	-65.73268	0.1029011	0.0446027	0.0582984
296500	-283.7005	-206.8693	-76.83117	0.09829381	0.0688737	0.0294201
296600	-284.0849	-210.4827	-73.60216	0.2486753	0.124338	0.124338
296700	-281.707	-220.2796	-61.42736	0.07619159	0.0121679	0.0640237
296800	-279.1902	-211.0606	-68.12964	0.1049141	0.0524571	0.0524571
296900	-284.647	-207.1017	-77.54537	0.0973015	0.0486508	0.0486508
297000	-279.1187	-207.4858	-71.63287	0.1459614	0.0729807	0.0729807
297100	-287.096	-207.9811	-79.11487	0.05452479	0.0397273	0.0147975
297200	-281.453	-206.6285	-74.82445	0.07848923	0.0392446	0.0392446
297300	-272.1718	-206.3055	-65.86634	0.06101656	0.0305083	0.0305083
297400	-274.5646	-205.423	-69.14163	0.04691371	0.0229982	0.0239155
297500	-287.9376	-212.1269	-75.81071	0.1285824	0.089089	0.0394934
297600	-279.8061	-209.1977	-70.60839	0.1667401	0.074656	0.0920842
297700	-292.7314	-208.6442	-84.08726	0.1954168	0.0977084	0.0977084
297800	-294.6162	-211.7187	-82.89747	0.1321438	0.117043	0.0151013
297900	-287.5123	-208.3438	-79.16842	0.1232598	0.0905142	0.0327455
298000	-281.6885	-207.9053	-73.7832	0.08338558	0.0416928	0.0416928
298100	-287.0617	-206.9025	-80.15921	0.06668863	0.0509726	0.015716
298200	-277.806	-211.0702	-66.73578	0.07091216	0.061565	0.00934712
298300	-278.9896	-205.491	-73.4986	0.04392028	0.0219601	0.0219601
298400	-274.536	-207.1055	-67.43049	0.1004974	0.0502487	0.0502487
298500	-279.3653	-209.8175	-69.54783	0.2216212	0.110811	0.110811
298600	-276.4174	-208.0149	-68.40247	0.1237593	0.00623578	0.117524
298700	-294.7478	-214.2787	-80.46903	0.1815563	0.0907782	0.0907782
298800	-291.245	-215.579	-75.666	0.1614664	0.0876259	0.0738405
298900	-287.6532	-212.0771	-75.57602	0.1534502	0.0767251	0.0767251
299000	-281.9861	-210.5011	-71.48497	0.2485355	0.124268	0.124268
299100	-290.6212	-208.7147	-81.9065	0.1924927	0.0962464	0.0962464
299200	-284.4107	-209.423	-74.98777	0.1759928	0.0363887	0.139604
299300	-280.4178	-209.4858	-70.93207	0.2276141	0.113807	0.113807
299400	-284.8581	-207.2095	-77.64861	0.07713615	0.0530321	0.0241041
299500	-274.0318	-206.9584	-67.07341	0.06115236	0.0305762	0.0305762
299600	-268.5923	-206.9494	-61.64283	0.1123531	0.00111468	0.111238
299700	-285.6204	-209.1564	-76.46401	0.1469906	0.0734953	0.0734953
299800	-279.0015	-208.4524	-70.5491	0.1625775	0.144038	0.0185391
299900	-290.1051	-212.3261	-77.77898	0.09266745	0.0463337	0.0463337
300000	-277.8316	-206.0046	-71.82702	0.05882367	0.040337	0.0184867
300100	-278.6433	-209.9227	-68.72053	0.2176815	0.047988	0.169693
300200	-279.2663	-208.542	-70.72427	0.2145116	0.0498232	0.164688
300300	-274.711	-209.1175	-65.59349	0.1010908	0.0655782	0.0355126
300400	-273.8078	-208.3428	-65.46503	0.1064403	0.0532202	0.0532202
300500	-276.5587	-209.5616	-66.99713	0.05661052	0.0283053	0.0283053
300600	-281.7239	-215.61	-66.1139	0.1471948	0.0520846	0.0951101
300700	-282.9599	-211.041	-71.91893	0.2357391	0.11787	0.11787
300800	-282.9074	-213.4944	-69.41303	0.2125489	0.120278	0.0922706
